"","PORO","PERMX"
"1148",0.097,17.46665
"1149",0.097,23.83708
"1150",0.097,19.59591
"1151",0.097,29.89542
"1152",0.097,40.06678
"1153",0.097,34.13969
"1154",0.097,29.73527
"1155",0.097,17.24735
"1156",0.097,19.12067
"1157",0.097,34.55865
"1158",0.097,12.54482
"1159",0.097,41.92833
"1160",0.097,44.57906
"1161",0.097,127.3399
"1162",0.097,136.63159
"1163",0.097,121.39918
"1164",0.097,72.71175
"1165",0.097,70.44859
"1166",0.097,93.39744
"1167",0.097,120.14944
"1168",0.097,126.07672
"1169",0.097,71.17751
"1170",0.097,43.61306
"1171",0.097,48.33593
"1172",0.097,158.9523
"1173",0.097,622.02753
"1174",0.097,867.94244
"1175",0.097,1095.59839
"1176",0.097,2179.3999
"1177",0.097,2131.32251
"1178",0.097,2857.16211
"1179",0.097,3619.3894
"1180",0.097,2207.34277
"1181",0.097,656.05493
"1182",0.097,378.11301
"1183",0.097,187.69061
"1184",0.097,94.44593
"1185",0.097,49.77652
"1186",0.097,37.50604
"1187",0.097,18.73394
"1188",0.097,31.0841
"1189",0.097,31.516
"1190",0.097,71.91058
"1191",0.097,61.84874
"1192",0.097,50.77361
"1193",0.097,34.63987
"1194",0.097,46.09852
"1195",0.097,31.79782
"1196",0.097,71.84501
"1197",0.097,36.36882
"1198",0.097,32.78944
"1199",0.097,42.53403
"1200",0.097,28.48363
"1201",0.111,425.06354
"1202",0.111,225.31107
"1203",0.111,132.96942
"1204",0.111,140.87856
"1205",0.111,99.33962
"1206",0.111,121.73067
"1207",0.111,102.35741
"1208",0.111,131.45506
"1209",0.111,72.4865
"1210",0.111,30.08305
"1211",0.111,44.57357
"1212",0.111,79.93651
"1213",0.111,184.01971
"1214",0.111,315.47055
"1215",0.111,427.01239
"1216",0.111,1295.29065
"1217",0.111,3147.96655
"1218",0.111,2995.03149
"1219",0.111,3136.21851
"1220",0.111,1292.07947
"1221",0.111,304.61746
"1222",0.111,267.18222
"1223",0.111,164.89812
"1224",0.111,139.394
"1225",0.111,44.91048
"1226",0.111,20.13639
"1227",0.111,20.37132
"1228",0.111,27.81838
"1229",0.111,32.67001
"1230",0.111,49.14169
"1231",0.111,88.89399
"1232",0.111,88.62955
"1233",0.111,96.74107
"1234",0.111,126.24032
"1235",0.111,173.26814
"1236",0.111,182.02534
"1237",0.111,104.03976
"1238",0.111,63.20508
"1239",0.111,64.84978
"1240",0.111,55.78806
"1241",0.111,377.04721
"1242",0.111,182.20988
"1243",0.111,203.01509
"1244",0.111,115.38066
"1245",0.111,183.02373
"1246",0.111,155.51768
"1247",0.111,149.13663
"1248",0.111,107.43588
"1249",0.111,62.30269
"1250",0.111,52.39378
"1251",0.111,44.64147
"1252",0.111,72.64516
"1253",0.111,105.49256
"1254",0.111,137.77103
"1255",0.111,297.95764
"1256",0.111,1008.99341
"1257",0.111,3057.90552
"1258",0.111,1806.63464
"1259",0.111,1724.4126
"1260",0.111,848.65887
"1261",0.111,490.77087
"1262",0.111,256.09622
"1263",0.111,105.22809
"1264",0.111,61.24876
"1265",0.111,43.82784
"1266",0.111,18.51866
"1267",0.111,21.11213
"1268",0.111,23.29442
"1269",0.111,36.88053
"1270",0.111,42.94238
"1271",0.111,80.98395
"1272",0.111,99.82082
"1273",0.111,200.04399
"1274",0.111,466.08978
"1275",0.111,584.37299
"1276",0.111,318.06369
"1277",0.111,240.52667
"1278",0.111,167.0148
"1279",0.111,166.5531
"1280",0.111,106.19711
"1281",0.111,281.63031
"1282",0.111,188.94806
"1283",0.111,72.13537
"1284",0.111,129.55714
"1285",0.111,168.68752
"1286",0.111,215.19604
"1287",0.111,126.43723
"1288",0.111,82.79395
"1289",0.111,62.23417
"1290",0.111,70.24653
"1291",0.111,60.91834
"1292",0.111,68.21935
"1293",0.111,114.2021
"1294",0.111,122.23394
"1295",0.111,219.95328
"1296",0.111,572.17279
"1297",0.111,974.26367
"1298",0.111,881.15454
"1299",0.111,1477.67395
"1300",0.111,669.53424
"1301",0.111,378.81058
"1302",0.111,232.9404
"1303",0.111,101.87098
"1304",0.111,49.94992
"1305",0.111,13.73023
"1306",0.111,9.54236
"1307",0.111,25.40929
"1308",0.111,49.06845
"1309",0.111,73.42467
"1310",0.111,93.24574
"1311",0.111,109.7904
"1312",0.111,216.205
"1313",0.111,400.54623
"1314",0.111,565.8382
"1315",0.111,760.42572
"1316",0.111,716.21545
"1317",0.111,465.34409
"1318",0.111,378.33859
"1319",0.111,248.53862
"1320",0.111,230.39992
"1321",0.111,305.20444
"1322",0.111,264.43716
"1323",0.111,138.67033
"1324",0.111,153.1535
"1325",0.111,336.64612
"1326",0.111,261.65527
"1327",0.111,129.23343
"1328",0.111,96.83643
"1329",0.111,52.22021
"1330",0.111,60.9878
"1331",0.111,42.91101
"1332",0.111,50.77337
"1333",0.111,78.5192
"1334",0.111,144.45258
"1335",0.111,220.38399
"1336",0.111,416.92395
"1337",0.111,811.82745
"1338",0.111,655.89624
"1339",0.111,1210.43298
"1340",0.111,628.26624
"1341",0.111,307.60358
"1342",0.111,76.78255
"1343",0.111,42.72652
"1344",0.111,31.79981
"1345",0.111,13.0174
"1346",0.111,17.39569
"1347",0.111,45.51347
"1348",0.111,46.98283
"1349",0.111,156.88705
"1350",0.111,198.2475
"1351",0.111,363.09601
"1352",0.111,460.82693
"1353",0.111,1302.52686
"1354",0.111,985.18347
"1355",0.111,1779.5802
"1356",0.111,1811.42273
"1357",0.111,1108.51831
"1358",0.111,415.68018
"1359",0.111,318.78696
"1360",0.111,277.57855
"1361",0.111,111.51842
"1362",0.111,158.04276
"1363",0.111,170.99149
"1364",0.111,170.41177
"1365",0.111,177.63268
"1366",0.111,169.33185
"1367",0.111,110.22288
"1368",0.111,97.24657
"1369",0.111,41.44306
"1370",0.111,29.77748
"1371",0.111,59.46671
"1372",0.111,44.57013
"1373",0.111,58.96294
"1374",0.111,69.23496
"1375",0.111,153.17708
"1376",0.111,341.37289
"1377",0.111,461.93262
"1378",0.111,732.10791
"1379",0.111,864.26825
"1380",0.111,304.80786
"1381",0.111,219.39487
"1382",0.111,66.11719
"1383",0.111,18.47766
"1384",0.111,22.30733
"1385",0.111,28.96669
"1386",0.111,26.01767
"1387",0.111,71.64822
"1388",0.111,51.42134
"1389",0.111,115.62614
"1390",0.111,181.58328
"1391",0.111,778.34424
"1392",0.111,1621.64746
"1393",0.111,1969.48572
"1394",0.111,1887.39099
"1395",0.111,3573.00146
"1396",0.111,1566.04443
"1397",0.111,1275.73743
"1398",0.111,766.00012
"1399",0.111,462.46936
"1400",0.111,347.7558
"1401",0.111,91.60848
"1402",0.111,258.8848
"1403",0.111,190.92636
"1404",0.111,221.41803
"1405",0.111,156.35088
"1406",0.111,84.14667
"1407",0.111,51.74407
"1408",0.111,30.30561
"1409",0.111,23.79424
"1410",0.111,36.79544
"1411",0.111,32.14501
"1412",0.111,44.00296
"1413",0.111,97.93093
"1414",0.111,75.28783
"1415",0.111,142.73688
"1416",0.111,497.24768
"1417",0.111,492.00845
"1418",0.111,515.60736
"1419",0.111,479.75272
"1420",0.111,202.8221
"1421",0.111,168.25772
"1422",0.111,63.76864
"1423",0.111,43.87655
"1424",0.111,33.95386
"1425",0.111,25.65686
"1426",0.111,31.5647
"1427",0.111,74.06104
"1428",0.111,91.75194
"1429",0.111,143.15213
"1430",0.111,250.82458
"1431",0.111,1056.76941
"1432",0.111,1711.11511
"1433",0.111,1534.12061
"1434",0.111,1673.27026
"1435",0.111,1331.31213
"1436",0.111,762.61755
"1437",0.111,748.08514
"1438",0.111,690.28973
"1439",0.111,855.38098
"1440",0.111,634.9516
"1441",0.111,69.89935
"1442",0.111,189.38658
"1443",0.111,278.81473
"1444",0.111,172.5332
"1445",0.111,80.09782
"1446",0.111,41.12776
"1447",0.111,30.1296
"1448",0.111,14.88524
"1449",0.111,10.18195
"1450",0.111,7.79804
"1451",0.111,20.35548
"1452",0.111,38.99784
"1453",0.111,111.26775
"1454",0.111,218.6864
"1455",0.111,329.37534
"1456",0.111,314.38327
"1457",0.111,358.56192
"1458",0.111,764.60022
"1459",0.111,475.03235
"1460",0.111,255.79425
"1461",0.111,132.35567
"1462",0.111,95.73203
"1463",0.111,51.52092
"1464",0.111,35.45268
"1465",0.111,31.76619
"1466",0.111,50.5952
"1467",0.111,120.85168
"1468",0.111,92.82299
"1469",0.111,151.46706
"1470",0.111,350.17566
"1471",0.111,910.10541
"1472",0.111,2590.3811
"1473",0.111,1824.54431
"1474",0.111,1765.86792
"1475",0.111,1256.22192
"1476",0.111,906.22833
"1477",0.111,620.2923
"1478",0.111,636.98474
"1479",0.111,599.40192
"1480",0.111,313.22751
"1481",0.111,130.05151
"1482",0.111,182.07384
"1483",0.111,328.09637
"1484",0.111,119.24709
"1485",0.111,27.71333
"1486",0.111,24.12035
"1487",0.111,9.32052
"1488",0.111,5.07044
"1489",0.111,6.7056
"1490",0.111,13.12328
"1491",0.111,13.75458
"1492",0.111,37.85603
"1493",0.111,142.20549
"1494",0.111,281.43787
"1495",0.111,349.82895
"1496",0.111,652.19061
"1497",0.111,965.44183
"1498",0.111,459.95972
"1499",0.111,196.41782
"1500",0.111,165.93419
"1501",0.111,144.69807
"1502",0.111,97.64491
"1503",0.111,109.53148
"1504",0.111,51.53128
"1505",0.111,54.31718
"1506",0.111,57.1363
"1507",0.111,141.4791
"1508",0.111,97.42907
"1509",0.111,73.61527
"1510",0.111,233.20201
"1511",0.111,643.06573
"1512",0.111,849.12885
"1513",0.111,1272.85071
"1514",0.111,961.51379
"1515",0.111,993.34802
"1516",0.111,865.04919
"1517",0.111,606.88947
"1518",0.111,503.03693
"1519",0.111,229.58719
"1520",0.111,324.5159
"1521",0.111,257.21228
"1522",0.111,310.13312
"1523",0.111,166.87212
"1524",0.111,50.67833
"1525",0.111,54.0222
"1526",0.111,28.0405
"1527",0.111,6.54411
"1528",0.111,7.52495
"1529",0.111,11.79338
"1530",0.111,12.69906
"1531",0.111,29.20886
"1532",0.111,93.9193
"1533",0.111,179.60519
"1534",0.111,207.4151
"1535",0.111,205.07437
"1536",0.111,452.7926
"1537",0.111,567.35211
"1538",0.111,331.56519
"1539",0.111,161.4931
"1540",0.111,127.76423
"1541",0.111,241.08012
"1542",0.111,146.39424
"1543",0.111,177.83311
"1544",0.111,109.56265
"1545",0.111,88.32513
"1546",0.111,175.11606
"1547",0.111,149.48669
"1548",0.111,179.53993
"1549",0.111,152.88489
"1550",0.111,258.01443
"1551",0.111,542.64056
"1552",0.111,653.22833
"1553",0.111,825.10229
"1554",0.111,968.11871
"1555",0.111,794.97894
"1556",0.111,490.84457
"1557",0.111,288.0932
"1558",0.111,217.75156
"1559",0.111,144.10208
"1560",0.111,137.81281
"1561",0.111,227.90054
"1562",0.111,194.39095
"1563",0.111,95.69681
"1564",0.111,34.7108
"1565",0.111,25.07713
"1566",0.111,17.85989
"1567",0.111,15.49701
"1568",0.111,9.49904
"1569",0.111,10.25805
"1570",0.111,15.00863
"1571",0.111,22.95862
"1572",0.111,77.24287
"1573",0.111,128.31256
"1574",0.111,171.58488
"1575",0.111,236.08844
"1576",0.111,272.57758
"1577",0.111,264.44489
"1578",0.111,311.35648
"1579",0.111,194.77986
"1580",0.111,195.64078
"1581",0.111,208.07899
"1582",0.111,353.63745
"1583",0.111,375.26871
"1584",0.111,173.94086
"1585",0.111,129.89662
"1586",0.111,245.53783
"1587",0.111,558.00061
"1588",0.111,384.38004
"1589",0.111,316.48755
"1590",0.111,277.29425
"1591",0.111,401.7453
"1592",0.111,640.46564
"1593",0.111,647.36456
"1594",0.111,778.61346
"1595",0.111,481.49438
"1596",0.111,344.94476
"1597",0.111,190.86128
"1598",0.111,108.69749
"1599",0.111,85.31615
"1600",0.111,55.79558
"1601",0.111,2.41925
"1602",0.111,0.84796
"1603",0.111,1.09663
"1604",0.111,2.06577
"1605",0.111,4.56235
"1606",0.111,12.59944
"1607",0.111,21.55247
"1608",0.111,38.05424
"1609",0.111,36.84019
"1610",0.111,16.72437
"1611",0.111,19.96573
"1612",0.111,13.7583
"1613",0.111,7.51746
"1614",0.111,3.59409
"1615",0.111,1.90775
"1616",0.111,1.79101
"1617",0.111,1.30804
"1618",0.111,2.34802
"1619",0.111,3.18598
"1620",0.111,3.74427
"1621",0.111,4.07337
"1622",0.111,3.50951
"1623",0.111,2.04239
"1624",0.111,3.86088
"1625",0.111,5.50197
"1626",0.111,8.26029
"1627",0.111,11.32569
"1628",0.111,15.13514
"1629",0.111,6.09089
"1630",0.111,6.95695
"1631",0.111,5.69119
"1632",0.111,3.15148
"1633",0.111,5.99117
"1634",0.111,6.1748
"1635",0.111,4.24614
"1636",0.111,5.63964
"1637",0.111,4.95231
"1638",0.111,5.93726
"1639",0.111,8.29121
"1640",0.111,3.74238
"1641",0.111,2.63427
"1642",0.111,1.35761
"1643",0.111,1.26735
"1644",0.111,2.56462
"1645",0.111,3.80696
"1646",0.111,14.2044
"1647",0.111,24.58287
"1648",0.111,32.72252
"1649",0.111,26.78725
"1650",0.111,14.43826
"1651",0.111,15.25552
"1652",0.111,16.85738
"1653",0.111,10.76477
"1654",0.111,2.86787
"1655",0.111,1.08166
"1656",0.111,1.20775
"1657",0.111,1.85841
"1658",0.111,3.08832
"1659",0.111,3.34817
"1660",0.111,2.64429
"1661",0.111,2.34551
"1662",0.111,2.01452
"1663",0.111,2.80563
"1664",0.111,4.22571
"1665",0.111,4.67793
"1666",0.111,6.77576
"1667",0.111,6.85178
"1668",0.111,14.31199
"1669",0.111,9.8552
"1670",0.111,5.70596
"1671",0.111,3.16329
"1672",0.111,2.27966
"1673",0.111,2.46476
"1674",0.111,2.25257
"1675",0.111,3.00596
"1676",0.111,4.67565
"1677",0.111,4.81769
"1678",0.111,5.95437
"1679",0.111,5.14185
"1680",0.111,4.22319
"1681",0.111,2.18153
"1682",0.111,1.48768
"1683",0.111,2.03761
"1684",0.111,4.25681
"1685",0.111,5.45503
"1686",0.111,13.29808
"1687",0.111,28.76044
"1688",0.111,35.75263
"1689",0.111,36.59011
"1690",0.111,24.41862
"1691",0.111,17.19432
"1692",0.111,10.37287
"1693",0.111,5.42557
"1694",0.111,2.29464
"1695",0.111,0.60545
"1696",0.111,0.75975
"1697",0.111,1.67725
"1698",0.111,1.53621
"1699",0.111,1.95936
"1700",0.111,1.86566
"1701",0.111,1.3373
"1702",0.111,1.50018
"1703",0.111,2.26074
"1704",0.111,2.17427
"1705",0.111,3.49624
"1706",0.111,4.65668
"1707",0.111,4.45708
"1708",0.111,5.70774
"1709",0.111,5.95365
"1710",0.111,3.49853
"1711",0.111,3.42521
"1712",0.111,2.31433
"1713",0.111,1.55369
"1714",0.111,1.9784
"1715",0.111,2.31799
"1716",0.111,3.76872
"1717",0.111,5.1585
"1718",0.111,4.12112
"1719",0.111,2.72386
"1720",0.111,4.37963
"1721",0.111,6.13377
"1722",0.111,6.75682
"1723",0.111,9.70504
"1724",0.111,12.224
"1725",0.111,8.82904
"1726",0.111,19.53044
"1727",0.111,27.73325
"1728",0.111,53.21318
"1729",0.111,60.70322
"1730",0.111,45.9181
"1731",0.111,22.40641
"1732",0.111,15.19587
"1733",0.111,5.45374
"1734",0.111,4.07085
"1735",0.111,1.75643
"1736",0.111,0.9799
"1737",0.111,1.73435
"1738",0.111,2.13509
"1739",0.111,0.99093
"1740",0.111,0.85615
"1741",0.111,1.1172
"1742",0.111,1.19814
"1743",0.111,1.19974
"1744",0.111,2.03311
"1745",0.111,2.62036
"1746",0.111,3.65592
"1747",0.111,4.34273
"1748",0.111,3.74965
"1749",0.111,3.87538
"1750",0.111,3.98298
"1751",0.111,2.39743
"1752",0.111,1.83115
"1753",0.111,1.60122
"1754",0.111,2.41057
"1755",0.111,3.81095
"1756",0.111,3.7577
"1757",0.111,4.81843
"1758",0.111,8.34651
"1759",0.111,2.19786
"1760",0.111,5.41844
"1761",0.111,13.97955
"1762",0.111,24.03353
"1763",0.111,37.25778
"1764",0.111,26.15195
"1765",0.111,22.73501
"1766",0.111,23.66029
"1767",0.111,44.70017
"1768",0.111,116.98453
"1769",0.111,56.71565
"1770",0.111,74.01075
"1771",0.111,56.31057
"1772",0.111,21.76647
"1773",0.111,10.37214
"1774",0.111,6.27144
"1775",0.111,3.13989
"1776",0.111,2.93325
"1777",0.111,4.31799
"1778",0.111,2.66872
"1779",0.111,1.26497
"1780",0.111,0.94456
"1781",0.111,0.99474
"1782",0.111,0.82535
"1783",0.111,0.77509
"1784",0.111,1.24522
"1785",0.111,1.42925
"1786",0.111,2.84782
"1787",0.111,4.32643
"1788",0.111,7.59576
"1789",0.111,10.44482
"1790",0.111,3.60579
"1791",0.111,1.77717
"1792",0.111,1.70003
"1793",0.111,3.01191
"1794",0.111,3.87424
"1795",0.111,7.2398
"1796",0.111,5.19392
"1797",0.111,10.50184
"1798",0.111,13.84911
"1799",0.111,6.36659
"1800",0.111,4.29682
"1801",0.16,33.29848
"1802",0.16,47.70534
"1803",0.16,53.61705
"1804",0.16,36.33992
"1805",0.16,25.33153
"1806",0.16,25.90597
"1807",0.16,35.79214
"1808",0.16,65.55227
"1809",0.16,54.97555
"1810",0.16,53.18452
"1811",0.16,43.69738
"1812",0.16,17.41364
"1813",0.16,8.31312
"1814",0.16,8.32348
"1815",0.16,5.88924
"1816",0.16,5.14933
"1817",0.16,7.92187
"1818",0.16,4.45955
"1819",0.16,3.31857
"1820",0.16,1.61825
"1821",0.16,1.88776
"1822",0.16,2.11073
"1823",0.16,1.42646
"1824",0.16,1.00913
"1825",0.16,0.89157
"1826",0.16,1.76484
"1827",0.16,2.45855
"1828",0.16,4.69635
"1829",0.16,5.46813
"1830",0.16,5.53054
"1831",0.16,2.75709
"1832",0.16,2.93388
"1833",0.16,7.07798
"1834",0.16,7.66234
"1835",0.16,6.08445
"1836",0.16,14.73465
"1837",0.16,12.95647
"1838",0.16,12.09241
"1839",0.16,7.19403
"1840",0.16,4.36325
"1841",0.16,35.05623
"1842",0.16,54.33823
"1843",0.16,35.14943
"1844",0.16,38.76986
"1845",0.16,28.50464
"1846",0.16,16.1031
"1847",0.16,13.06225
"1848",0.16,23.14821
"1849",0.16,38.22746
"1850",0.16,37.39078
"1851",0.16,29.81598
"1852",0.16,24.01554
"1853",0.16,13.52382
"1854",0.16,17.05144
"1855",0.16,13.37639
"1856",0.16,21.69061
"1857",0.16,22.66105
"1858",0.16,15.80676
"1859",0.16,6.05021
"1860",0.16,4.402
"1861",0.16,2.35977
"1862",0.16,3.52363
"1863",0.16,2.38516
"1864",0.16,0.90603
"1865",0.16,0.84367
"1866",0.16,1.18663
"1867",0.16,2.92545
"1868",0.16,2.26646
"1869",0.16,3.35091
"1870",0.16,5.80677
"1871",0.16,3.61047
"1872",0.16,7.90958
"1873",0.16,8.45596
"1874",0.16,15.09196
"1875",0.16,20.46737
"1876",0.16,36.21532
"1877",0.16,22.26384
"1878",0.16,12.66838
"1879",0.16,8.76577
"1880",0.16,8.25068
"1881",0.16,39.73543
"1882",0.16,61.82046
"1883",0.16,56.66908
"1884",0.16,47.4645
"1885",0.16,35.16705
"1886",0.16,10.56103
"1887",0.16,9.93831
"1888",0.16,9.07308
"1889",0.16,14.30976
"1890",0.16,35.78737
"1891",0.16,36.67543
"1892",0.16,26.7399
"1893",0.16,36.66496
"1894",0.16,64.34628
"1895",0.16,40.5344
"1896",0.16,31.39699
"1897",0.16,25.37699
"1898",0.16,21.42571
"1899",0.16,17.00777
"1900",0.16,11.80274
"1901",0.16,5.42746
"1902",0.16,5.78603
"1903",0.16,2.85034
"1904",0.16,1.77978
"1905",0.16,1.66149
"1906",0.16,1.11532
"1907",0.16,1.70291
"1908",0.16,1.49548
"1909",0.16,3.87103
"1910",0.16,6.12437
"1911",0.16,4.66484
"1912",0.16,12.97527
"1913",0.16,16.5739
"1914",0.16,24.90271
"1915",0.16,40.28061
"1916",0.16,68.07693
"1917",0.16,31.39747
"1918",0.16,21.43349
"1919",0.16,12.53463
"1920",0.16,20.10553
"1921",0.16,57.31678
"1922",0.16,152.55539
"1923",0.16,69.89629
"1924",0.16,26.67426
"1925",0.16,22.36737
"1926",0.16,12.93486
"1927",0.16,7.2518
"1928",0.16,4.24879
"1929",0.16,8.04438
"1930",0.16,16.73087
"1931",0.16,28.74073
"1932",0.16,37.32633
"1933",0.16,43.92638
"1934",0.16,48.91921
"1935",0.16,29.84854
"1936",0.16,32.99358
"1937",0.16,32.58002
"1938",0.16,27.00183
"1939",0.16,25.48595
"1940",0.16,16.69654
"1941",0.16,15.95905
"1942",0.16,4.76052
"1943",0.16,3.43494
"1944",0.16,3.01906
"1945",0.16,3.3885
"1946",0.16,2.33769
"1947",0.16,2.04833
"1948",0.16,1.31433
"1949",0.16,4.06893
"1950",0.16,3.25197
"1951",0.16,6.54465
"1952",0.16,4.84126
"1953",0.16,8.57372
"1954",0.16,26.76281
"1955",0.16,27.6305
"1956",0.16,37.48641
"1957",0.16,45.58101
"1958",0.16,30.40502
"1959",0.16,35.44498
"1960",0.16,37.8126
"1961",0.16,71.81557
"1962",0.16,62.35579
"1963",0.16,40.89009
"1964",0.16,30.16284
"1965",0.16,22.79425
"1966",0.16,14.18673
"1967",0.16,8.03426
"1968",0.16,7.22184
"1969",0.16,8.00169
"1970",0.16,11.81798
"1971",0.16,26.33143
"1972",0.16,25.02641
"1973",0.16,25.28596
"1974",0.16,18.88261
"1975",0.16,38.43723
"1976",0.16,40.72893
"1977",0.16,30.46398
"1978",0.16,35.84682
"1979",0.16,36.93643
"1980",0.16,15.19293
"1981",0.16,13.87731
"1982",0.16,4.55115
"1983",0.16,4.82681
"1984",0.16,3.77833
"1985",0.16,7.41415
"1986",0.16,4.45075
"1987",0.16,1.94039
"1988",0.16,1.11746
"1989",0.16,2.3586
"1990",0.16,4.18951
"1991",0.16,4.7364
"1992",0.16,4.14959
"1993",0.16,8.49208
"1994",0.16,14.244
"1995",0.16,20.93842
"1996",0.16,26.38597
"1997",0.16,27.08474
"1998",0.16,25.49007
"1999",0.16,25.00042
"2000",0.16,21.3809
"2001",0.16,22.01972
"2002",0.16,24.20578
"2003",0.16,17.52292
"2004",0.16,15.27944
"2005",0.16,13.53845
"2006",0.16,11.17295
"2007",0.16,12.06416
"2008",0.16,11.40266
"2009",0.16,10.46006
"2010",0.16,14.48979
"2011",0.16,11.12316
"2012",0.16,15.70915
"2013",0.16,14.38802
"2014",0.16,10.92913
"2015",0.16,27.51472
"2016",0.16,25.61077
"2017",0.16,23.02502
"2018",0.16,24.33665
"2019",0.16,19.69632
"2020",0.16,8.56856
"2021",0.16,13.92638
"2022",0.16,9.76997
"2023",0.16,9.95202
"2024",0.16,6.84729
"2025",0.16,8.54296
"2026",0.16,4.29111
"2027",0.16,1.9106
"2028",0.16,2.1116
"2029",0.16,2.11452
"2030",0.16,4.0798
"2031",0.16,4.46948
"2032",0.16,6.9998
"2033",0.16,8.9567
"2034",0.16,14.57303
"2035",0.16,21.77786
"2036",0.16,17.17213
"2037",0.16,10.3195
"2038",0.16,18.47693
"2039",0.16,26.95335
"2040",0.16,39.69212
"2041",0.16,10.29738
"2042",0.16,5.83891
"2043",0.16,6.57042
"2044",0.16,4.27538
"2045",0.16,8.1245
"2046",0.16,10.28678
"2047",0.16,6.52599
"2048",0.16,7.78893
"2049",0.16,11.17888
"2050",0.16,12.55495
"2051",0.16,8.69626
"2052",0.16,6.93261
"2053",0.16,12.80483
"2054",0.16,15.67416
"2055",0.16,20.1486
"2056",0.16,33.64032
"2057",0.16,28.27322
"2058",0.16,15.1115
"2059",0.16,12.95021
"2060",0.16,9.89702
"2061",0.16,9.79678
"2062",0.16,6.09817
"2063",0.16,6.07971
"2064",0.16,4.70164
"2065",0.16,9.59322
"2066",0.16,3.8586
"2067",0.16,3.99185
"2068",0.16,3.43393
"2069",0.16,5.00387
"2070",0.16,6.72455
"2071",0.16,5.21922
"2072",0.16,5.5026
"2073",0.16,6.20118
"2074",0.16,11.67285
"2075",0.16,14.49338
"2076",0.16,11.16307
"2077",0.16,10.6719
"2078",0.16,19.42908
"2079",0.16,20.57289
"2080",0.16,27.37741
"2081",0.16,5.58912
"2082",0.16,3.13964
"2083",0.16,2.97335
"2084",0.16,3.26086
"2085",0.16,9.10214
"2086",0.16,5.56187
"2087",0.16,4.56851
"2088",0.16,9.3095
"2089",0.16,23.99187
"2090",0.16,14.85752
"2091",0.16,12.81631
"2092",0.16,8.98812
"2093",0.16,8.14687
"2094",0.16,10.22262
"2095",0.16,21.34861
"2096",0.16,23.91562
"2097",0.16,22.50769
"2098",0.16,23.99122
"2099",0.16,13.7775
"2100",0.16,6.60803
"2101",0.16,4.59329
"2102",0.16,5.01988
"2103",0.16,6.512
"2104",0.16,5.19631
"2105",0.16,4.69196
"2106",0.16,4.0834
"2107",0.16,4.48651
"2108",0.16,2.1336
